;Classe;Département;Nombre individus
2000;1894;charente;2145
2001;1895;somme;3944
2002;1904;pyrenees-atlantiques;4228
2003;1904;rhone;0
2004;1901;ille-et-vilaine;5724
2005;1914;vaucluse;1675
2006;1889;correze;3446
2007;1904;savoie;0
2008;1912;rhone;0
2009;1901;loire-atlantique;5672
2010;1916;pyrenees-atlantiques;4267
2011;1915;territoire+de+belfort;2239
2012;1901;maine-et-loire;0
2013;1911;var;2031
2014;1904;tarn-et-garonne;1305
2015;1911;territoire+de+belfort;2176
2016;1895;vendee;3934
2017;1901;meurthe-et-moselle;0
2018;1919;hautes-pyrenees;2142
2019;1894;gers;1625
2020;1904;vendee;3829
2021;1913;eure-et-loir;45
2022;1895;vosges;4345
2023;1916;sarthe;294
2024;1918;aube;3280
2025;1904;yvelines;5054
2026;1916;eure-et-loir;59
2027;1901;savoie;0
2028;1911;haute-vienne;3274
2029;1918;yonne;2339
2030;1901;tarn-et-garonne;1515
2031;1918;hautes-pyrenees;3763
2032;1894;hautes-alpes;1135
2033;1915;eure;1473
2034;1896;allier;0
2035;1918;savoie;0
2036;1910;bas-rhin;3083
2037;1910;bouches-du-rhone;4831
2038;1915;ain;365
2039;1898;lot-et-garonne;2575
2040;1906;corse;2604
2041;1898;lot;1556
2042;1898;hautes-alpes;1226
2043;1915;somme;4042
2044;1918;archives+nationales+d%27outre+mer;13680
2045;1909;yvelines;6176
2046;1919;loire-atlantique;5753
2047;1896;haute-marne;1520
2048;1895;aube;1743
2049;1917;loire;4559
2050;1917;tarn-et-garonne;1355
2051;1912;yvelines;5928
2052;1909;marne;6432
2053;1909;pyrenees-atlantiques;3862
2054;1895;paris;21872
2055;1902;somme;3021
2056;1909;somme;3550
2057;1898;finistere;6633
2058;1911;allier;0
2059;1917;vaucluse;1868
2060;1894;memoire+des+hommes;793
2061;1904;maine-et-loire;0
2062;1917;haute-loire;2570
2063;1916;nievre;2854
2064;1890;saone-et-loire;4909
2065;1902;herault;239
2066;1891;ille-et-vilaine;4635
2067;1910;jura;501
2068;1904;herault;555
2069;1904;somme;2492
2070;1911;paris;25971
2071;1891;morbihan;4293
2072;1904;puy-de-dome;2
2073;1917;cantal;2269
2074;1902;allier;0
2075;1910;haut-rhin;2192
2076;1894;meurthe-et-moselle;0
2077;1894;nord;0
2078;1905;bouches-du-rhone;4801
2079;1913;gers;1842
2080;1912;doubs;1219
2081;1902;loir-et-cher;0
2082;1891;loire-atlantique;4480
2083;1912;haute-marne;1212
2084;1890;seine-et-marne;2508
2085;1916;haute-garonne;3681
2086;1917;sarthe;362
2087;1914;vienne;2061
2088;1908;vendee;3896
2089;1894;vosges;4298
2090;1915;finistere;8296
2091;1912;vienne;1509
2092;1918;loiret;167
2093;1912;herault;20
2094;1911;cotes+d%27armor;5283
2095;1891;nievre;3339
2096;1908;morbihan;5454
2097;1915;tarn;3753
2098;1912;mayenne;2672
2099;1915;haute-vienne;3542
2100;1900;calvados;0
2101;1904;saone-et-loire;5203
2102;1917;pyrenees-orientales;1849
2103;1903;vosges;4287
2104;1902;morbihan;5373
2105;1916;somme;5244
2106;1894;seine-et-marne;2847
2107;1893;gironde;6214
2108;1895;orne;2490
2109;1902;paris;23212
2110;1895;indre;3939
2111;1904;vienne;1862
2112;1893;orne;2694
2113;1917;finistere;9187
2114;1894;haute-saone;1714
2115;1904;archives+nationales+d%27outre+mer;7630
2116;1894;territoire+de+belfort;2238
2117;1899;vendee;3895
2118;1900;moselle;0
2119;1902;ardeche;2016
2120;1902;vendee;3902
2121;1895;loire;0
2122;1917;drome;2491
2123;1903;bouches-du-rhone;4523
2124;1919;yonne;0
2125;1903;haute-savoie;2440
2126;1903;eure;1548
2127;1891;aude;3103
2128;1911;creuse;2237
2129;1917;correze;3237
2130;1903;loiret;274
2131;1916;ardennes;3454
2132;1894;manche;1600
2133;1919;guadeloupe;1409
2134;1900;aveyron;2332
2135;1918;haute-saone;2158
2136;1891;dordogne;2735
2137;1913;tarn;3934
2138;1899;orne;2490
2139;1889;haute-vienne;4307
2140;1889;haut-rhin;1
2141;1891;puy-de-dome;25
2142;1896;yvelines;4757
2143;1911;aveyron;0
2144;1910;aveyron;0
2145;1910;ariege;1418
2146;1890;ardennes;2539
2147;1899;deux-sevres;2454
2148;1913;marne;9790
2149;1916;haute-savoie;2423
2150;1909;loiret;2956
2151;1890;archives+diplomatiques;0
2152;1896;martinique;850
2153;1914;aude;2245
2154;1901;vienne;2305
2155;1905;archives+diplomatiques;323
2156;1917;rhone;0
2157;1910;gironde;7190
2158;1894;maine-et-loire;0
2159;1918;jura;2132
2160;1902;drome;2179
2161;1911;archives+diplomatiques;413
2162;1918;marne;10688
2163;1896;ariege;1437
2164;1918;bouches-du-rhone;6455
2165;1900;haut-rhin;2886
2166;1919;herault;31
2167;1900;vienne;2135
2168;1911;loire;3910
2169;1904;morbihan;5813
2170;1912;aude;2216
2171;1904;tarn;3883
2172;1918;paris;30647
2173;1894;savoie;0
2174;1896;gard;4516
2175;1904;haut-rhin;1318
2176;1912;pyrenees-orientales;1757
2177;1894;finistere;7260
2178;1903;guadeloupe;1293
2179;1894;indre-et-loire;2124
2180;1905;morbihan;5655
2181;1918;bas-rhin;3653
2182;1905;martinique;1168
2183;1900;jura;1806
2184;1903;gers;1746
2185;1895;seine-maritime;6495
2186;1891;martinique;713
2187;1900;indre-et-loire;1896
2188;1903;correze;3021
2189;1918;creuse;2380
2190;1890;oise;0
2191;1918;cote+d%27or;0
2192;1916;calvados;0
2193;1901;herault;149
2194;1902;oise;0
2195;1917;indre;2583
2196;1894;charente-maritime;3385
2197;1893;memoire+des+hommes;780
2198;1917;pyrenees-atlantiques;4401
2199;1919;bas-rhin;3061
2200;1894;isere;4992
2201;1917;ariege;1675
2202;1913;martinique;1858
2203;1903;alpes-de-haute-provence;893
2204;1901;haute-vienne;4796
2205;1895;maine-et-loire;0
2206;1902;meurthe-et-moselle;0
2207;1912;ardennes;3190
2208;1911;cher;82
2209;1915;isere;4284
2210;1905;haute-savoie;2404
2211;1910;isere;3890
2212;1901;hautes-alpes;1157
2213;1917;savoie;0
2214;1893;martinique;751
2215;1900;puy-de-dome;364
2216;1905;herault;535
2217;1914;loir-et-cher;499
2218;1904;creuse;2388
2219;1891;herault;164
2220;1889;doubs;0
2221;1919;vienne;0
2222;1900;tarn;2330
2223;1901;lot-et-garonne;2534
2224;1917;cotes+d%27armor;6762
2225;1894;vienne;1687
2226;1901;indre-et-loire;2093
2227;1917;mayenne;2844
2228;1894;tarn-et-garonne;1597
2229;1902;vosges;4547
2230;1903;aude;2561
2231;1895;manche;1489
2232;1896;corse;2359
2233;1919;manche;1632
2234;1901;landes;2744
2235;1901;nievre;3929
2236;1917;creuse;2348
2237;1919;loir-et-cher;0
2238;1919;archives+nationales+d%27outre+mer;7938
2239;1901;martinique;1011
2240;1902;nievre;3274
2241;1905;jura;2204
2242;1893;lozere;0
2243;1901;meuse;3723
2244;1912;hautes-alpes;912
2245;1905;ille-et-vilaine;5338
2246;1908;marne;5150
2247;1896;loire;0
2248;1902;haut-rhin;1410
2249;1901;var;1657
2250;1918;vosges;4973
2251;1915;paris;27250
2252;1916;cher;75
2253;1890;deux-sevres;2012
2254;1913;loir-et-cher;0
2255;1916;martinique;1481
2256;1894;indre;3783
2257;1917;archives+diplomatiques;829
2258;1919;alpes-de-haute-provence;868
2259;1893;rhone;0
2260;1918;cher;47
2261;1913;pas-de-calais;10479
2262;1916;gers;1750
2263;1904;ardennes;2643
2264;1910;herault;2504
2265;1890;maine-et-loire;1693
2266;1918;ille-et-vilaine;6117
2267;1894;marne;5470
2268;1919;seine-et-marne;4074
2269;1912;correze;3344
2270;1902;bas-rhin;2757
2271;1913;doubs;1256
2272;1913;alpes-maritimes;2144
2273;1902;cotes+d%27armor;4943
2274;1903;loire;3211
2275;1919;lozere;0
2276;1916;lozere;0
2277;1905;lozere;0
2278;1914;pyrenees-orientales;1775
2279;1900;charente-maritime;3474
2280;1915;aisne;968
2281;1900;loiret;2988
2282;1902;doubs;1341
2283;1893;vosges;4393
2284;1898;aube;1349
2285;1893;lot-et-garonne;2826
2286;1908;puy-de-dome;430
2287;1894;gironde;6101
2288;1919;haute-marne;1107
2289;1904;haute-loire;2755
2290;1913;cher;45
2291;1890;landes;1717
2292;1895;seine-et-marne;2848
2293;1919;paris;28803
2294;1919;martinique;1643
2295;1917;tarn;4697
2296;1891;deux-sevres;1940
2297;1900;maine-et-loire;0
2298;1916;maine-et-loire;0
2299;1895;meuse;2554
2300;1889;charente-maritime;3238
2301;1908;maine-et-loire;0
2302;1911;seine-maritime;8156
2303;1891;marne;4313
2304;1900;haute-saone;1524
2305;1917;meuse;4766
2306;1913;meurthe-et-moselle;0
2307;1905;calvados;0
2308;1900;isere;0
2309;1913;moselle;0
2310;1911;isere;4174
2311;1894;bas-rhin;84
2312;1890;paris;19039
2313;1900;eure;1436
2314;1893;nievre;4121
2315;1905;paris;23746
2316;1905;haute-garonne;3317
2317;1890;haute-loire;2267
2318;1904;memoire+des+hommes;2482
2319;1900;seine-et-marne;2683
2320;1912;maine-et-loire;0
2321;1903;aube;1906
2322;1900;cantal;2271
2323;1911;lot-et-garonne;1932
2324;1893;maine-et-loire;0
2325;1915;calvados;0
2326;1891;maine-et-loire;0
2327;1894;haute-loire;2675
2328;1894;ardennes;3424
2329;1890;nord;0
2330;1912;tarn-et-garonne;1209
2331;1902;correze;2965
2332;1908;lot;1511
2333;1892;loir-et-cher;0
2334;1890;var;0
2335;1913;corse;2870
2336;1905;aube;1586
2337;1901;haute-marne;1409
2338;1891;loire;0
2339;1895;vienne;1682
2340;1895;savoie;0
2341;1918;ardennes;3669
2342;1911;somme;4056
2343;1915;doubs;1265
2344;1900;loire-atlantique;5439
2345;1902;bouches-du-rhone;4373
2346;1889;gard;3598
2347;1904;cher;772
2348;1911;drome;2248
2349;1902;memoire+des+hommes;2225
2350;1915;saone-et-loire;6077
2351;1894;eure-et-loir;1833
2352;1905;alpes-maritimes;2320
2353;1918;ariege;1356
2354;1901;deux-sevres;2824
2355;1917;ain;302
2356;1900;var;1714
2357;1911;haute-saone;2205
2358;1905;isere;0
2359;1890;dordogne;2942
2360;1918;puy-de-dome;1
2361;1901;territoire+de+belfort;2363
2362;1918;deux-sevres;2450
2363;1904;eure-et-loir;72
2364;1895;archives+diplomatiques;0
2365;1895;saone-et-loire;5508
2366;1896;ain;832
2367;1895;hautes-pyrenees;2806
2368;1913;loire-atlantique;6934
2369;1890;eure-et-loir;4
2370;1900;haute-savoie;2387
2371;1917;vienne;141
2372;1895;indre-et-loire;2040
2373;1905;pas-de-calais;9029
2374;1893;pyrenees-atlantiques;4960
2375;1896;haute-garonne;4044
2376;1918;pas-de-calais;10294
2377;1900;oise;0
2378;1900;saone-et-loire;5005
2379;1912;bas-rhin;3235
2380;1900;alpes-de-haute-provence;1247
2381;1913;memoire+des+hommes;3723
2382;1900;somme;3669
2383;1918;doubs;1752
2384;1908;martinique;1049
2385;1901;seine-maritime;7702
2386;1902;alpes-maritimes;1993
2387;1919;loire;4346
2388;1905;landes;2717
2389;1911;ardennes;3648
2390;1905;nievre;2836
2391;1902;ardennes;3004
2392;1918;hautes-alpes;931
2393;1905;loir-et-cher;0
2394;1894;ain;441
2395;1916;creuse;2433
2396;1902;cote+d%27or;1
2397;1905;correze;3163
2398;1902;saone-et-loire;5561
2399;1904;loiret;83
2400;1912;lot;1375
2401;1902;puy-de-dome;1
2402;1915;yonne;2262
2403;1914;allier;0
2404;1894;cher;27
2405;1917;hautes-alpes;962
2406;1903;ardennes;2866
2407;1910;cotes+d%27armor;5983
2408;1890;meurthe-et-moselle;1526
2409;1905;alpes-de-haute-provence;959
2410;1894;oise;0
2411;1909;aveyron;0
2412;1908;orne;2301
2413;1916;haute-saone;2230
2414;1917;pas-de-calais;10948
2415;1905;pyrenees-atlantiques;4334
2416;1917;isere;4397
2417;1899;yonne;1104
2418;1912;territoire+de+belfort;2121
2419;1893;yonne;2304
2420;1901;ardeche;1952
2421;1905;pyrenees-orientales;1957
2422;1893;morbihan;4880
2423;1900;nord;2433
2424;1915;maine-et-loire;0
2425;1904;guadeloupe;1285
2426;1894;corse;2450
2427;1890;loiret;3123
2428;1919;eure-et-loir;224
2429;1915;aveyron;0
2430;1904;gers;1707
2431;1915;var;2205
2432;1905;seine-maritime;8129
2433;1917;allier;0
2434;1915;gard;4166
2435;1902;charente;4561
2436;1894;ille-et-vilaine;5762
2437;1899;saone-et-loire;5405
2438;1900;yonne;1988
2439;1912;ain;1077
2440;1900;drome;2206
2441;1893;loiret;22
2442;1901;pas-de-calais;8509
2443;1916;alpes-de-haute-provence;920
2444;1894;lot;1648
2445;1915;gironde;9143
2446;1912;ardeche;1968
2447;1896;herault;112
2448;1916;nord;1
2449;1903;haute-garonne;3107
2450;1917;lozere;0
2451;1918;vaucluse;1811
2452;1911;orne;2633
2453;1890;finistere;5621
2454;1892;loiret;180
2455;1900;vendee;3922
2456;1900;martinique;1027
2457;1904;haute-saone;1738
2458;1893;puy-de-dome;56
2459;1901;haute-garonne;3250
2460;1902;ariege;1700
2461;1891;finistere;5948
2462;1902;nord;1
2463;1891;gironde;4973
2464;1895;nord;2
2465;1901;vosges;4405
2466;1902;aude;2550
2467;1913;jura;2088
2468;1895;mayenne;2839
2469;1894;yonne;2270
2470;1901;aveyron;2453
2471;1904;gard;4191
2472;1899;nord;2062
2473;1915;archives+nationales+d%27outre+mer;10365
2474;1895;martinique;871
2475;1905;vendee;3813
2476;1909;nord;0
2477;1893;meuse;2596
2478;1910;loire-atlantique;5185
2479;1893;jura;1865
2480;1901;morbihan;5469
2481;1905;meurthe-et-moselle;0
2482;1890;haute-garonne;3578
2483;1891;eure;1430
2484;1904;doubs;1297
2485;1890;eure;1414
2486;1904;haute-marne;949
2487;1900;finistere;6634
2488;1890;martinique;704
2489;1890;lozere;1851
2490;1916;cotes+d%27armor;6960
2491;1919;aude;2486
2492;1901;haute-saone;36
2493;1894;bouches-du-rhone;3991
2494;1901;guadeloupe;1108
2495;1890;moselle;0
2496;1894;calvados;0
2497;1902;landes;2585
2498;1901;dordogne;3464
2499;1901;corse;2493
2500;1913;tarn-et-garonne;1292
2501;1893;loire;0
2502;1901;oise;0
2503;1901;cantal;2361
2504;1891;paris;16943
2505;1900;cotes+d%27armor;4503
2506;1918;var;2367
2507;1901;ardennes;1724
2508;1919;drome;2321
2509;1914;pyrenees-atlantiques;3711
2510;1901;alpes-de-haute-provence;1324
2511;1906;bas-rhin;2893
2512;1901;marne;6329
2513;1903;hautes-alpes;1024
2514;1900;vaucluse;1719
2515;1902;territoire+de+belfort;2269
2516;1909;ardennes;2698
2517;1904;aude;2560
2518;1917;moselle;0
2519;1891;meuse;1517
2520;1904;deux-sevres;3239
2521;1890;somme;3700
2522;1893;somme;4375
2523;1895;vaucluse;1764
2524;1900;dordogne;3368
2525;1891;creuse;1749
2526;1913;yvelines;6270
2527;1900;meuse;2051
2528;1903;lot;1679
2529;1893;pyrenees-orientales;1791
2530;1904;archives+diplomatiques;0
2531;1891;memoire+des+hommes;384
2532;1891;cotes+d%27armor;4192
2533;1916;allier;0
2534;1890;gironde;5640
2535;1902;aveyron;3509
2536;1910;tarn;3338
2537;1893;moselle;0
2538;1902;indre-et-loire;2480
2539;1904;ain;691
2540;1895;ille-et-vilaine;5730
2541;1901;jura;1823
2542;1901;calvados;0
2543;1893;gers;1780
2544;1893;nord;0
2545;1900;deux-sevres;2240
2546;1894;haute-garonne;4009
2547;1900;correze;3754
2548;1918;memoire+des+hommes;1459
2549;1891;corse;2167
2550;1912;haute-savoie;2200
2551;1895;sarthe;18143
2552;1916;lot;1497
2553;1901;bas-rhin;2763
2554;1919;cote+d%27or;0
2555;1914;yonne;2307
2556;1909;ain;249
2557;1896;correze;4336
2558;1908;pyrenees-orientales;1685
2559;1913;vaucluse;1702
2560;1915;lot;1444
2561;1911;manche;1804
2562;1911;ille-et-vilaine;6224
2563;1912;loire-atlantique;6726
2564;1901;isere;0
2565;1912;deux-sevres;2967
2566;1905;ain;701
2567;1894;eure;1651
2568;1895;loire-atlantique;5183
2569;1905;indre-et-loire;2564
2570;1891;archives+nationales+d%27outre+mer;5682
2571;1896;eure-et-loir;51
2572;1895;aveyron;2638
2573;1905;manche;1605
2574;1901;paris;22729
2575;1894;allier;0
2576;1901;eure-et-loir;28
2577;1891;doubs;0
2578;1905;finistere;7575
2579;1898;archives+diplomatiques;0
2580;1902;loiret;3110
2581;1911;pas-de-calais;9531
2582;1901;creuse;1735
2583;1905;drome;2282
2584;1894;ariege;1498
2585;1900;bouches-du-rhone;3471
2586;1912;landes;2451
2587;1905;creuse;2367
2588;1904;charente;4418
2589;1890;jura;1920
2590;1889;creuse;1824
2591;1901;aube;596
2592;1919;isere;4371
2593;1919;vaucluse;1771
2594;1912;puy-de-dome;3124
2595;1903;yonne;1951
2596;1908;savoie;0
2597;1914;indre-et-loire;2486
2598;1902;gers;1771
2599;1914;charente;5195
2600;1915;cotes+d%27armor;5619
2601;1916;saone-et-loire;5600
2602;1890;ille-et-vilaine;4819
2603;1912;savoie;0
2604;1905;charente-maritime;3359
2605;1915;martinique;1539
2606;1900;archives+diplomatiques;0
2607;1896;archives+nationales+d%27outre+mer;6498
2608;1904;aveyron;3454
2609;1895;loir-et-cher;0
2610;1910;drome;2043
2611;1904;haute-savoie;2363
2612;1916;vienne;2786
2613;1905;aveyron;3392
2614;1904;aube;1588
2615;1919;haute-savoie;2562
2616;1890;haute-vienne;4043
2617;1900;pyrenees-orientales;1801
2618;1891;indre-et-loire;1805
2619;1912;archives+diplomatiques;407
2620;1900;pas-de-calais;8003
2621;1900;orne;2332
2622;1915;vendee;3940
2623;1893;savoie;0
2624;1902;aisne;1221
2625;1894;hautes-pyrenees;2703
2626;1895;doubs;1906
2627;1918;alpes-maritimes;2779
2628;1896;aisne;1255
2629;1918;correze;3163
2630;1893;haute-vienne;4802
2631;1901;somme;2894
2632;1900;manche;1466
2633;1893;haute-savoie;2496
2634;1910;haute-vienne;2948
2635;1890;memoire+des+hommes;284
2636;1900;lot;1333
2637;1904;alpes-maritimes;2141
2638;1917;cher;61
2639;1893;haute-loire;2534
2640;1917;yvelines;6959
2641;1914;loire;4055
2642;1902;calvados;0
2643;1905;archives+nationales+d%27outre+mer;8436
2644;1900;indre;3357
2645;1899;pyrenees-atlantiques;4939
2646;1915;marne;10124
2647;1899;pas-de-calais;8070
2648;1891;hautes-pyrenees;2187
2649;1890;marne;4373
2650;1917;somme;4822
2651;1914;lozere;0
2652;1918;martinique;1751
2653;1891;cote+d%27or;0
2654;1916;lot-et-garonne;2041
2655;1914;ardeche;2081
2656;1895;corse;2480
2657;1895;drome;2509
2658;1902;archives+nationales+d%27outre+mer;7045
2659;1890;orne;2358
2660;1902;finistere;7658
2661;1917;aude;2660
2662;1916;marne;12043
2663;1901;allier;0
2664;1891;isere;4285
2665;1891;ardennes;2069
2666;1916;vendee;3834
2667;1914;hautes-pyrenees;2866
2668;1904;martinique;1189
2669;1905;gers;1605
2670;1904;seine-maritime;7706
2671;1891;haute-garonne;3464
2672;1891;loiret;1532
2673;1904;lot-et-garonne;1866
2674;1894;haute-marne;1502
2675;1912;meurthe-et-moselle;0
2676;1905;somme;2756
2677;1911;ain;794
2678;1901;vaucluse;1834
2679;1899;moselle;0
2680;1918;haute-marne;1219
2681;1917;bas-rhin;3791
2682;1902;indre;2593
2683;1896;aube;2028
2684;1905;gard;4339
2685;1918;indre;2354
2686;1904;gironde;5822
2687;1914;bouches-du-rhone;5546
2688;1917;ardeche;2133
2689;1904;bouches-du-rhone;4250
2690;1894;aisne;1239
2691;1901;tarn;2543
2692;1894;orne;2622
2693;1900;creuse;1657
2694;1918;lot-et-garonne;1940
2695;1905;mayenne;2595
2696;1902;savoie;0
2697;1919;indre-et-loire;3405
2698;1912;eure-et-loir;370
2699;1896;ardeche;2265
2700;1895;yonne;2198
2701;1900;gironde;5665
2702;1905;ariege;1740
2703;1914;cher;187
2704;1914;loire-atlantique;7219
2705;1902;corse;2447
2706;1894;dordogne;3613
2707;1902;haute-saone;707
2708;1896;doubs;1851
2709;1902;hautes-alpes;949
2710;1902;jura;2181
2711;1914;drome;2369
2712;1893;sarthe;4384
2713;1896;charente;2204
2714;1894;seine-maritime;7441
2715;1890;sarthe;3878
2716;1902;seine-et-marne;2819
2717;1900;territoire+de+belfort;2540
2718;1912;marne;8840
2719;1902;rhone;0
2720;1905;loire;3275
2721;1895;correze;4123
2722;1913;haute-saone;2160
2723;1905;lot;1720
2724;1916;seine-et-marne;3836
2725;1918;tarn;4249
2726;1919;ardeche;2015
2727;1917;haute-vienne;3715
2728;1905;meuse;3692
2729;1916;haute-marne;1111
2730;1918;guadeloupe;1433
2731;1905;tarn;3739
2732;1904;marne;5015
2733;1914;aube;1053
2734;1904;nievre;2878
2735;1919;alpes-maritimes;2542
2736;1919;haute-garonne;3916
2737;1894;deux-sevres;2325
2738;1899;mayenne;2998
2739;1901;haut-rhin;1297
2740;1899;meurthe-et-moselle;0
2741;1914;memoire+des+hommes;4192
2742;1911;meuse;4404
2743;1894;pas-de-calais;7976
2744;1917;eure;1717
2745;1893;mayenne;2971
2746;1915;puy-de-dome;16
2747;1894;drome;2435
2748;1917;lot-et-garonne;2062
2749;1900;haute-vienne;4662
2750;1902;aube;2364
2751;1915;haute-loire;2687
2752;1904;vosges;4390
2753;1890;guadeloupe;503
2754;1891;gard;3951
2755;1905;nord;0
2756;1894;haute-vienne;4977
2757;1891;aube;1573
2758;1902;maine-et-loire;0
2759;1918;alpes-de-haute-provence;886
2760;1895;memoire+des+hommes;937
2761;1908;nord;0
2762;1894;loire;0
2763;1895;oise;0
2764;1894;aveyron;2585
2765;1900;savoie;0
2766;1904;correze;3094
2767;1894;martinique;810
2768;1918;tarn-et-garonne;1208
2769;1900;marne;5546
2770;1890;vendee;3263
2771;1902;pyrenees-orientales;1852
2772;1912;lozere;0
2773;1895;pas-de-calais;7842
2774;1913;sarthe;0
2775;1891;guadeloupe;596
2776;1919;corse;2703
2777;1912;indre-et-loire;2254
2778;1901;vendee;4130
2779;1904;vaucluse;1652
2780;1914;meuse;5080
2781;1908;vaucluse;1686
2782;1901;lot;1557
2783;1903;haute-saone;621
2784;1917;var;2469
2785;1901;manche;1498
2786;1905;indre;2471
2787;1917;gard;0
2788;1913;correze;0
2789;1912;guadeloupe;1585
2790;1913;finistere;8320
2791;1917;herault;14
2792;1917;aisne;1163
2793;1909;alpes-maritimes;2095
2794;1916;yonne;2526
2795;1910;territoire+de+belfort;2036
2796;1913;dordogne;4033
2797;1914;aveyron;0
2798;1890;seine-maritime;6103
2799;1891;ardeche;1900
2800;1902;cher;92
2801;1895;bouches-du-rhone;3914
2802;1913;loire;4215
2803;1891;lot-et-garonne;2406
2804;1910;lot;1401
2805;1912;cantal;1714
2806;1918;rhone;0
2807;1917;saone-et-loire;5637
2808;1895;landes;1903
2809;1914;haute-savoie;2306
2810;1900;paris;21116
2811;1918;haute-vienne;3496
2812;1904;jura;2074
2813;1900;loire;3938
2814;1916;eure;1595
2815;1894;cote+d%27or;1
2816;1912;gers;1805
2817;1911;aude;2290
2818;1894;gard;4722
2819;1918;gironde;8501
2820;1903;cantal;1914
2821;1919;cantal;2190
2822;1895;ain;443
2823;1911;haute-savoie;2286
2824;1902;ain;445
2825;1890;yonne;2429
2826;1914;correze;3257
2827;1890;doubs;1553
2828;1914;eure;1584
2829;1901;rhone;0
2830;1918;lot;1415
2831;1916;finistere;9432
2832;1916;savoie;0
2833;1896;haute-saone;1760
2834;1895;lozere;1
2835;1905;rhone;0
2836;1904;eure;1576
2837;1903;landes;2619
2838;1914;seine-et-marne;3908
2839;1901;cher;440
2840;1903;cote+d%27or;0
2841;1916;meurthe-et-moselle;0
2842;1893;tarn;2494
2843;1919;nievre;2578
2844;1919;pyrenees-atlantiques;5151
2845;1916;landes;2854
2846;1899;vaucluse;1739
2847;1909;allier;0
2848;1905;var;1993
2849;1902;eure;1616
2850;1890;haute-savoie;2521
2851;1900;hautes-alpes;1117
2852;1900;corse;2315
2853;1897;vienne;530
2854;1900;cher;2454
2855;1890;pyrenees-atlantiques;4104
2856;1905;puy-de-dome;4
2857;1901;gironde;6018
2858;1912;vaucluse;1690
2859;1896;aveyron;2768
2860;1912;saone-et-loire;5225
2861;1900;vosges;4034
2862;1908;loire-atlantique;5435
2863;1915;haute-marne;1047
2864;1890;puy-de-dome;352
2865;1901;seine-et-marne;2818
2866;1919;finistere;8290
2867;1917;bouches-du-rhone;7667
2868;1913;somme;4254
2869;1918;cantal;1852
2870;1914;haute-marne;1402
2871;1894;alpes-maritimes;0
2872;1917;vendee;4088
2873;1912;yonne;1919
2874;1889;drome;2403
2875;1917;orne;2838
2876;1919;puy-de-dome;0
2877;1905;cotes+d%27armor;4916
2878;1901;loiret;3089
2879;1890;meuse;1672
2880;1900;haute-marne;1362
2881;1895;pyrenees-orientales;1405
2882;1919;deux-sevres;3060
2883;1894;archives+nationales+d%27outre+mer;6523
2884;1903;cher;172
2885;1916;seine-maritime;9026
2886;1890;loir-et-cher;0
2887;1890;pyrenees-orientales;1546
2888;1890;hautes-alpes;1037
2889;1896;haut-rhin;2784
2890;1901;nord;2578
2891;1893;lot;1588
2892;1914;guadeloupe;1520
2893;1891;bas-rhin;40
2894;1896;creuse;1868
2895;1894;loire-atlantique;5366
2896;1891;ain;750
2897;1916;bouches-du-rhone;5411
2898;1896;dordogne;3719
2899;1894;cantal;2472
2900;1915;aube;2309
2901;1900;meurthe-et-moselle;0
2902;1890;drome;2417
2903;1912;meuse;4000
2904;1902;creuse;2232
2905;1912;eure;1504
2906;1900;rhone;1002
2907;1893;manche;1552
2908;1900;bas-rhin;2619
2909;1919;creuse;2301
2910;1915;tarn-et-garonne;1287
2911;1895;var;0
2912;1894;aube;1832
2913;1904;territoire+de+belfort;2310
2914;1899;nievre;4146
2915;1901;archives+diplomatiques;0
2916;1890;pas-de-calais;6798
2917;1901;moselle;0
2918;1896;guadeloupe;1185
2919;1900;haute-loire;2449
2920;1894;nievre;4207
2921;1913;aisne;1185
2922;1895;tarn-et-garonne;1490
2923;1903;lozere;0
2924;1893;loire-atlantique;5186
2925;1901;charente;3184
2926;1915;pyrenees-orientales;1659
2927;1900;nievre;3879
2928;1909;archives+nationales+d%27outre+mer;8339
2929;1918;gard;0
2930;1908;paris;25066
2931;1908;loiret;3065
2932;1913;haute-vienne;3539
2933;1894;vendee;3851
2934;1916;tarn-et-garonne;1379
2935;1902;deux-sevres;3365
2936;1905;haute-loire;2852
2937;1896;archives+diplomatiques;0
2938;1905;doubs;1396
2939;1905;corse;2713
2940;1894;lozere;0
2941;1896;alpes-de-haute-provence;1279
2942;1895;morbihan;5400
2943;1904;yonne;2245
2944;1896;haute-loire;2688
2945;1891;mayenne;2568
2946;1891;lot;1349
2947;1915;guadeloupe;1628
2948;1896;bouches-du-rhone;4034
2949;1894;var;0
2950;1896;eure;1639
2951;1894;puy-de-dome;121
2952;1900;loir-et-cher;0
2953;1900;hautes-pyrenees;2981
2954;1902;haute-marne;943
2955;1901;pyrenees-atlantiques;4103
2956;1893;hautes-alpes;1123
2957;1917;nievre;2831
2958;1911;loir-et-cher;0
2959;1905;eure;1589
2960;1902;orne;2509
2961;1914;ain;1111
2962;1905;dordogne;4134
2963;1896;cher;42
2964;1901;yvelines;4936
2965;1910;orne;2236
2966;1915;jura;2221
2967;1890;indre;3633
2968;1891;haute-saone;1381
2969;1919;bouches-du-rhone;5865
2970;1890;mayenne;2522
2971;1905;oise;0
2972;1895;yvelines;4523
2973;1894;jura;2054
2974;1917;dordogne;4266
2975;1905;loire-atlantique;5599
